TIME,OPERATION,LAST NAME,FIRST NAME,RESULT
2015-06-10 21:36,Record Updated,Macomber, Karen,2015-06-10 21:36 -- Shoplifting
#######,,,,
2015-06-11 05:14,New Entry,Allen, Steven,2015-06-11 00:13 -- Vandalism; 
2015-06-11 05:20,New Entry,Balk, Salvador,2015-06-11 00:45 -- Assault; 
2015-06-11 14:11,New Entry,Smith, Edward,2015-06-11 04:52 -- Vandalism; 
2015-06-11 06:06,Search,Bruce, Brinda,No record found.
2015-06-11 07:37,Search,Renfro, Patricia,No record found.
2015-06-11 11:50,Search,Lewis, Anthony,2014-08-13 05:38 -- Theft; 2014-08-13 22:45 -- Assault; 
#######,,,,
2015-06-12 22:21,New Entry,Bach, Vivian,2015-06-12 09:50 -- Grand Theft Auto; 
2015-06-12 08:57,Search,Carol, William,No record found.
2015-06-12 23:38,Search,Kuhn, James,1982-03-10 12:10 -- Assault; 1983-01-21 03:45 -- Intent to Distribute; 2001-04-19 11:37 -- Grand Theft Auto; 2008-04-19 14:08 -- Grand Theft Auto; 2011-02-08 19:26 -- Shoplifting; 
#######,,,,
2015-06-13 03:51,New Entry,Webb, David,2015-06-13 00:42 -- Breaking and Entering; 2015-06-13 01:37 -- Assault; 2015-06-13 02:38 -- Tax Evasion; 
2015-06-13 10:28,New Entry,Palmer, Steve,2015-06-13 06:14 -- Money Laundering; 2015-06-13 07:16 -- Tax Evasion; 
2015-06-13 22:50,New Entry,Catchings, Jose,2015-06-13 02:37 -- Money Laundering; 2015-06-13 22:20 -- Intent to Distribute; 
2015-06-13 02:38,Search,Harr, Evelyn,No record found.
2015-06-13 04:27,Search,Wise, Juanita,2014-05-27 01:46 -- Intent to Distribute; 2014-05-27 02:04 -- Intent to Distribute; 2014-05-27 12:29 -- Tax Evasion; 
2015-06-13 07:19,Search,Brown, Matthew,1994-11-29 09:04 -- Intent to Distribute; 1999-11-20 05:15 -- Tax Evasion; 
2015-06-13 09:41,Search,Williams, Linda,No record found.
2015-06-13 09:46,Search,Sterling, Matthew,No record found.
2015-06-13 11:57,Search,King, Karen,1983-10-11 21:25 -- Drunk Driving; 1986-12-04 13:27 -- Grand Theft Auto; 1995-12-17 15:07 -- Theft; 2007-05-27 08:22 -- Assault; 
2015-06-13 15:06,Search,Sanchez, Adam,No record found.
2015-06-13 16:17,Search,McManus, Karl,No record found.
2015-06-13 18:06,Search,Joseph, Ruth,No record found.
2015-06-13 20:45,Search,Collins, Jo,2014-08-07 00:48 -- Assault; 
#######,,,,
2015-06-14 00:38,New Entry,Cruz, Donald,2015-06-14 00:18 -- Identity Theft; 
2015-06-14 15:44,New Entry,Bauman, Mark,2015-06-14 02:16 -- Identity Theft; 2015-06-14 10:20 -- Drunk Driving; 
2015-06-14 17:00,New Entry,Scarborough, Matilda,2015-06-14 03:07 -- Arson; 2015-06-14 03:15 -- Tax Evasion; 2015-06-14 15:03 -- Shoplifting; 
2015-06-14 00:50,Search,Taylor, Thomas,No record found.
2015-06-14 02:18,Search,Patterson, Carlos,No record found.
2015-06-14 03:58,Search,Lambert, William,No record found.
2015-06-14 15:00,Search,Perry, Whitney,1981-09-03 18:48 -- Identity Theft; 1999-02-09 06:20 -- Vandalism; 2010-08-14 01:36 -- Identity Theft; 
#######,,,,
2015-06-15 16:39,New Entry,Palmer, Michael,2015-06-15 00:02 -- Tax Evasion; 2015-06-15 06:16 -- Tax Evasion; 
2015-06-15 20:53,New Entry,Landrum, Nina,2015-06-15 03:53 -- Theft; 2015-06-15 20:36 -- Drunk Driving; 
2015-06-15 23:36,New Entry,McCoy, Daniel,2015-06-15 05:06 -- Arson; 2015-06-15 07:59 -- Possession; 2015-06-15 12:29 -- Identity Theft; 
2015-06-15 14:09,Search,Sechrist, Jason,2014-06-06 00:44 -- Intent to Distribute; 2014-06-06 02:39 -- Tax Evasion; 2014-06-06 02:53 -- Vandalism; 
2015-06-15 20:40,Search,Caballero, Ashley,1996-02-21 02:21 -- Breaking and Entering; 
2015-06-15 22:22,Search,Lopez, Karla,2015-04-25 07:27 -- Possession; 
#######,,,,
2015-06-16 15:53,New Entry,Gunning, Kim,2015-06-16 02:16 -- Identity Theft; 2015-06-16 05:50 -- Shoplifting; 
2015-06-16 22:27,New Entry,Napier, Juliann,2015-06-16 00:51 -- Assault; 2015-06-16 15:37 -- Tax Evasion; 2015-06-16 19:36 -- Intent to Distribute; 
2015-06-16 00:17,Record Updated,Leonard, Roman,2015-06-16 00:17 -- Assault
2015-06-16 01:01,Search,Clark, Derek,1986-02-04 18:48 -- Arson; 1990-07-27 11:01 -- Identity Theft; 1998-09-08 07:19 -- Arson; 2000-02-12 09:09 -- Intent to Distribute; 
2015-06-16 01:43,Search,Swiney, Tracy,2014-07-14 09:19 -- Drunk Driving; 2014-07-14 10:15 -- Shoplifting; 
2015-06-16 06:59,Record Updated,Grier, Robert,2015-06-16 06:59 -- Identity Theft
2015-06-16 09:08,Search,Porter, Tarsha,No record found.
2015-06-16 10:17,Search,Villalta, Theresa,1979-06-27 12:40 -- Tax Evasion; 
2015-06-16 11:59,Search,Huson, Joan,2014-03-13 03:25 -- Intent to Distribute; 2014-03-13 08:42 -- Arson; 
2015-06-16 12:06,Record Deleted,Oliver, Wanda,1976-07-10 04:49 -- Tax Evasion; 1976-12-29 18:42 -- Shoplifting; 1989-11-13 17:51 -- Possession; 1991-03-30 16:19 -- Possession; 2009-12-22 11:45 -- Vandalism; 
2015-06-16 12:56,Search,Valladares, Shannon,2014-07-17 04:34 -- Theft; 
2015-06-16 21:00,Search,Seward, Barbara,2015-05-06 03:17 -- Drunk Driving; 2015-05-06 15:21 -- Drunk Driving; 
#######,,,,
2015-06-17 03:01,New Entry,Smith, Margaret,2015-06-17 02:54 -- Assault; 2015-06-17 03:00 -- Identity Theft; 
2015-06-17 07:08,New Entry,Trull, Susanne,2015-06-17 05:26 -- Intent to Distribute; 2015-06-17 05:59 -- Intent to Distribute; 
2015-06-17 18:04,New Entry,Tavares, Dorothy,2015-06-17 05:45 -- Possession; 2015-06-17 09:43 -- Tax Evasion; 2015-06-17 12:54 -- Shoplifting; 
2015-06-17 06:53,Search,Parsons, Bridget,1982-02-15 07:11 -- Theft; 1987-02-06 19:00 -- Arson; 1987-08-18 10:49 -- Breaking and Entering; 
2015-06-17 07:17,Search,Bradbury, Michelle,2014-04-20 01:56 -- Grand Theft Auto; 2014-11-27 04:38 -- Theft; 
2015-06-17 09:24,Record Updated,Gibson, Stuart,2015-06-17 09:24 -- Intent to Distribute
2015-06-17 13:12,Search,Flores, Jean,2014-12-14 06:36 -- Breaking and Entering; 
2015-06-17 13:36,Search,Morse, David,1995-08-06 04:20 -- Possession; 1999-01-11 15:59 -- Drunk Driving; 
2015-06-17 15:23,Search,Wood, Jorge,No record found.
2015-06-17 17:17,Search,Quick, Karen,2014-08-14 13:46 -- Vandalism; 2014-08-14 15:08 -- Vandalism; 2014-08-14 15:43 -- Tax Evasion; 
2015-06-17 23:48,Search,Lee, Lisa,No record found.
#######,,,,
2015-06-18 16:18,New Entry,McFadden, Larry,2015-06-18 06:44 -- Breaking and Entering; 
2015-06-18 20:26,New Entry,Stephens, Jacques,2015-06-18 16:48 -- Drunk Driving; 
2015-06-18 21:15,New Entry,Bishop, Linda,2015-06-18 04:25 -- Assault; 
2015-06-18 06:24,Search,Krall, Gerald,1992-09-01 22:36 -- Money Laundering; 2002-06-12 14:09 -- Possession; 2008-04-25 22:12 -- Money Laundering; 
2015-06-18 15:05,Search,Poisson, Jason,No record found.
#######,,,,
2015-06-19 03:21,New Entry,Schoonmaker, Margaret,2015-06-19 00:52 -- Shoplifting; 
2015-06-19 12:34,New Entry,Whitmire, Pamela,2015-06-19 06:05 -- Intent to Distribute; 
2015-06-19 17:01,New Entry,Slayton, Maria,2015-06-19 08:18 -- Grand Theft Auto; 2015-06-19 16:26 -- Identity Theft; 
2015-06-19 03:01,Search,Hammer, Mary,No record found.
2015-06-19 07:19,Search,Macomber, Karen,2014-03-12 02:15 -- Breaking and Entering; 2014-03-12 06:51 -- Vandalism; 2015-06-10 21:36 -- Shoplifting; 
2015-06-19 12:56,Record Deleted,Higby, Esperanza,1987-02-16 23:49 -- Arson; 1994-09-23 23:18 -- Vandalism; 1998-12-02 00:07 -- Tax Evasion; 2015-05-06 19:43 -- Arson; 
2015-06-19 13:11,Search,Salter, Cortney,No record found.
2015-06-19 18:33,Record Updated,Walker, Mark,2015-06-19 18:33 -- Shoplifting
2015-06-19 20:24,Search,Palmer, Michael,2015-06-15 00:02 -- Tax Evasion; 2015-06-15 06:16 -- Tax Evasion; 
2015-06-19 21:28,Search,Manning, Jody,2015-01-01 02:26 -- Intent to Distribute; 
2015-06-19 21:58,Record Deleted,Hewitt, Paul,2014-09-16 16:55 -- Possession; 2014-09-16 18:47 -- Tax Evasion; 
2015-06-19 23:41,Search,Bopp, Don,No record found.
#######,,,,
2015-06-20 19:35,New Entry,Patterson, Mark,2015-06-20 00:04 -- Drunk Driving; 2015-06-20 04:23 -- Identity Theft; 2015-06-20 14:44 -- Grand Theft Auto; 
2015-06-20 00:58,Search,Chapman, Jennifer,2014-04-07 15:27 -- Drunk Driving; 
2015-06-20 07:04,Search,Wood, Jorge,No record found.
2015-06-20 07:07,Search,Henry, Bobbi,No record found.
2015-06-20 07:59,Search,Johnson, Christopher,No record found.
2015-06-20 09:22,Search,Kinlaw, Timothy,No record found.
2015-06-20 10:02,Record Updated,Harris, Jutta,2015-06-20 10:02 -- Money Laundering
2015-06-20 14:33,Search,Lackey, Thelma,No record found.
2015-06-20 18:15,Search,Raley, Christi,No record found.
2015-06-20 18:45,Search,Lahr, Patrick,2014-12-02 02:08 -- Money Laundering; 2014-12-02 05:38 -- Money Laundering; 2014-12-02 11:00 -- Drunk Driving; 
2015-06-20 20:59,Record Updated,Louis, James,2015-06-20 20:59 -- Possession
#######,,,,
2015-06-21 16:40,New Entry,Trevino, James,2015-06-21 01:18 -- Breaking and Entering; 2015-06-21 06:49 -- Money Laundering; 
2015-06-21 00:52,Search,Marshall, Catherine,No record found.
2015-06-21 03:41,Search,Walker, Kathleen,No record found.
2015-06-21 05:42,Record Deleted,Avelar, Michael,1988-11-04 05:09 -- Grand Theft Auto; 1998-09-09 08:04 -- Shoplifting; 2009-12-19 07:25 -- Money Laundering; 
2015-06-21 05:42,Search,Williams, Francisco,No record found.
#######,,,,
2015-06-22 17:22,New Entry,Dalton, Helen,2015-06-22 00:07 -- Theft; 
2015-06-22 19:03,New Entry,Williams, Eleni,2015-06-22 18:21 -- Money Laundering; 
2015-06-22 03:19,Search,Mathias, Myrtle,2014-12-30 09:51 -- Drunk Driving; 
2015-06-22 07:17,Search,Foster, Carolyn,2014-07-18 10:55 -- Vandalism; 
2015-06-22 11:58,Search,Nix, Matthew,2014-12-28 00:01 -- Intent to Distribute; 2014-12-28 03:46 -- Tax Evasion; 2014-12-28 04:09 -- Assault; 
2015-06-22 19:30,Search,Reiser, Keith,No record found.
2015-06-22 19:32,Search,Hernandez, Patricia,2014-07-27 00:22 -- Grand Theft Auto; 2014-07-27 01:50 -- Identity Theft; 
2015-06-22 23:27,Search,Garner, Joshua,2015-03-10 03:15 -- Arson; 2015-03-10 15:31 -- Tax Evasion; 
#######,,,,
2015-06-23 13:42,New Entry,Walsh, Jack,2015-06-23 04:32 -- Drunk Driving; 2015-06-23 11:46 -- Theft; 2015-06-23 13:09 -- Identity Theft; 
2015-06-23 01:29,Record Updated,Butler, Gregory,2015-06-23 01:29 -- Possession
2015-06-23 03:45,Search,Bates, Jaime,2015-03-01 17:32 -- Shoplifting; 2015-03-01 20:06 -- Intent to Distribute; 
2015-06-23 05:06,Search,Lutz, James,No record found.
2015-06-23 11:09,Search,Evans, Tracy,No record found.
2015-06-23 17:44,Search,Abel, Christina,No record found.
2015-06-23 18:05,Search,Mayfield, Joseph,1997-04-12 13:20 -- Breaking and Entering; 2000-04-20 10:58 -- Intent to Distribute; 2001-03-29 13:11 -- Theft; 2005-02-18 14:16 -- Possession; 
2015-06-23 19:00,Record Deleted,Ali, Lillian,2015-01-08 05:23 -- Breaking and Entering; 2015-01-08 11:52 -- Money Laundering; 
2015-06-23 19:05,Search,Black, Paulette,No record found.
2015-06-23 21:35,Search,Warford, Susan,2015-04-22 03:10 -- Tax Evasion; 2015-04-22 05:01 -- Money Laundering; 2015-04-22 06:02 -- Intent to Distribute; 
#######,,,,
2015-06-24 05:12,New Entry,Hart, Elizabeth,2015-06-24 00:07 -- Assault; 2015-06-24 00:20 -- Arson; 2015-06-24 01:36 -- Intent to Distribute; 
2015-06-24 00:56,Search,Everett, George,1978-12-28 07:19 -- Arson; 1979-09-27 17:33 -- Assault; 1981-06-26 01:35 -- Grand Theft Auto; 2000-04-14 09:00 -- Grand Theft Auto; 
2015-06-24 09:40,Search,Ratliff, Marguerite,No record found.
2015-06-24 10:57,Record Updated,Davis, Heather,2015-06-24 10:57 -- Theft
2015-06-24 11:16,Search,Pittman, Ursula,2014-05-20 11:06 -- Identity Theft; 2014-05-20 12:31 -- Assault; 2014-05-20 14:10 -- Arson; 
2015-06-24 11:18,Search,Garcia, Willie,2015-01-05 04:05 -- Breaking and Entering; 2015-01-05 07:59 -- Money Laundering; 
2015-06-24 13:19,Search,Blakeley, Nicole,No record found.
2015-06-24 13:36,Search,Mark, Bertha,No record found.
2015-06-24 15:27,Search,Slayton, Maria,2015-06-19 08:18 -- Grand Theft Auto; 2015-06-19 16:26 -- Identity Theft; 
2015-06-24 19:11,Search,Knapp, Stephen,No record found.
2015-06-24 20:39,Search,Walden, Thomas,2005-02-20 02:14 -- Tax Evasion; 
#######,,,,
2015-06-25 20:43,New Entry,Cornelius, Marianne,2015-06-25 04:05 -- Theft; 2015-06-25 06:38 -- Vandalism; 
2015-06-25 00:32,Record Updated,Gordan, Lois,2015-06-25 00:32 -- Possession
2015-06-25 13:00,Search,Tello, Paul,No record found.
2015-06-25 20:36,Record Updated,McLellan, Frank,2015-06-25 20:36 -- Shoplifting
#######,,,,
2015-06-26 07:54,New Entry,Ortiz, Joshua,2015-06-26 06:26 -- Grand Theft Auto; 
2015-06-26 01:24,Search,Kelly, William,No record found.
2015-06-26 01:40,Search,Webb, Sara,1983-01-26 00:34 -- Arson; 1988-04-22 11:41 -- Breaking and Entering; 1989-12-11 13:32 -- Identity Theft; 2012-12-08 14:34 -- Theft; 2013-05-02 03:42 -- Intent to Distribute; 2015-02-28 07:30 -- Identity Theft; 
2015-06-26 02:39,Search,Webb, Henry,No record found.
2015-06-26 05:25,Search,Shinn, Ofelia,No record found.
2015-06-26 08:01,Search,Tyler, Brandon,1979-03-06 03:20 -- Arson; 2014-03-13 23:55 -- Shoplifting; 
2015-06-26 13:32,Record Deleted,McLane, Joe,2014-08-16 01:38 -- Identity Theft; 2014-08-16 02:51 -- Drunk Driving; 2014-09-30 02:30 -- Tax Evasion; 
2015-06-26 13:57,Search,Scott, Gene,1979-01-07 17:50 -- Intent to Distribute; 1991-05-29 05:25 -- Assault; 1995-08-22 00:00 -- Drunk Driving; 2000-12-21 06:04 -- Assault; 
2015-06-26 18:21,Search,Paramore, Gladys,2014-10-20 10:53 -- Tax Evasion; 
2015-06-26 23:35,Search,Lyons, Gloria,2014-04-13 06:46 -- Vandalism; 2014-04-13 14:03 -- Identity Theft; 
#######,,,,
2015-06-27 10:50,New Entry,Welch, Annie,2015-06-27 01:12 -- Drunk Driving; 2015-06-27 05:07 -- Theft; 
2015-06-27 23:50,New Entry,Kuhn, Frank,2015-06-27 14:37 -- Breaking and Entering; 
2015-06-27 00:37,Search,Saunders, Mary,1979-03-20 08:37 -- Vandalism; 1984-07-22 02:09 -- Assault; 1984-08-15 05:32 -- Grand Theft Auto; 1985-04-27 02:31 -- Tax Evasion; 1990-05-07 17:36 -- Theft; 
2015-06-27 01:05,Search,Smith, Charles,2014-02-18 02:11 -- Tax Evasion; 
2015-06-27 03:37,Search,Vicente, Barry,1982-07-22 01:03 -- Identity Theft; 1984-08-18 20:54 -- Vandalism; 1991-07-01 22:41 -- Tax Evasion; 1996-07-12 08:31 -- Arson; 2003-08-30 03:56 -- Money Laundering; 
2015-06-27 06:50,Record Updated,Smith, Charlie,2015-06-27 06:50 -- Grand Theft Auto
2015-06-27 09:11,Search,Schmidt, David,No record found.
2015-06-27 11:38,Search,Pecor, Clara,2014-04-15 03:58 -- Breaking and Entering; 2014-04-15 04:51 -- Money Laundering; 2014-04-15 12:22 -- Intent to Distribute; 
2015-06-27 22:18,Record Updated,Miller, Pablo,2015-06-27 22:18 -- Intent to Distribute
#######,,,,
2015-06-28 08:43,New Entry,Kiernan, David,2015-06-28 07:09 -- Theft; 2015-06-28 07:25 -- Breaking and Entering; 
2015-06-28 00:12,Search,Robinson, Ross,No record found.
2015-06-28 15:38,Record Deleted,Schaff, Patricia,1985-03-01 05:58 -- Shoplifting; 1991-04-02 12:04 -- Arson; 2014-04-13 17:22 -- Intent to Distribute; 2015-03-25 23:06 -- Breaking and Entering; 
2015-06-28 18:56,Search,Collins, Francisco,2015-03-18 04:52 -- Arson; 
#######,,,,
2015-06-29 11:36,New Entry,Hamilton, Emily,2015-06-29 00:31 -- Possession; 2015-06-29 03:10 -- Intent to Distribute; 
2015-06-29 12:08,New Entry,Brown, Emily,2015-06-29 03:09 -- Drunk Driving; 2015-06-29 11:09 -- Vandalism; 
2015-06-29 00:08,Search,Brown, Brandi,2015-02-12 05:42 -- Tax Evasion; 2015-02-12 08:55 -- Arson; 
2015-06-29 11:25,Record Deleted,Groves, Jermaine,2014-02-05 07:15 -- Tax Evasion; 2014-02-05 07:37 -- Vandalism; 
#######,,,,
2015-06-30 00:17,New Entry,Puckett, Vera,2015-06-30 00:09 -- Assault; 2015-06-30 00:11 -- Vandalism; 
2015-06-30 11:49,New Entry,Smith, Felix,2015-06-30 00:50 -- Theft; 2015-06-30 08:54 -- Drunk Driving; 
2015-06-30 17:52,New Entry,Fike, Florida,2015-06-30 06:57 -- Intent to Distribute; 
2015-06-30 00:08,Search,Parker, John,2014-03-14 07:51 -- Money Laundering; 
2015-06-30 06:25,Search,McCoy, Thomas,No record found.
2015-06-30 06:42,Search,Chung, Beth,2014-02-08 20:23 -- Money Laundering; 
2015-06-30 08:06,Search,Fox, Susan,No record found.
2015-06-30 10:49,Search,Allen, Bettina,2011-05-06 01:04 -- Tax Evasion; 
2015-06-30 13:07,Search,Stevens, Casey,No record found.
2015-06-30 13:38,Record Updated,Robinson, Jose,2015-06-30 13:38 -- Intent to Distribute
2015-06-30 13:43,Search,Trevino, Traci,No record found.
2015-06-30 14:12,Record Updated,Lopez, Loralee,2015-06-30 14:12 -- Theft
2015-06-30 14:29,Search,Cairns, Mildred,No record found.
#######,,,,
2015-07-01 14:19,New Entry,Shields, Alisha,2015-07-01 03:14 -- Grand Theft Auto; 2015-07-01 06:02 -- Assault; 2015-07-01 10:44 -- Assault; 
2015-07-01 00:22,Search,Gibson, Eric,No record found.
2015-07-01 00:38,Search,Clayton, Duane,No record found.
2015-07-01 16:33,Record Updated,Brinson, Barbara,2015-07-01 16:33 -- Grand Theft Auto
2015-07-01 18:44,Search,Ali, Lillian,No record found.
2015-07-01 22:49,Record Deleted,Barr, Robin,2014-03-27 00:45 -- Vandalism; 2014-03-27 06:55 -- Vandalism; 2014-03-27 07:17 -- Intent to Distribute; 
#######,,,,
2015-07-02 08:01,New Entry,Straight, Cassandra,2015-07-02 05:48 -- Intent to Distribute; 
2015-07-02 18:44,New Entry,Wilmoth, Edgar,2015-07-02 01:44 -- Breaking and Entering; 2015-07-02 12:19 -- Intent to Distribute; 
2015-07-02 18:57,New Entry,Shorey, Elise,2015-07-02 00:44 -- Theft; 2015-07-02 02:45 -- Assault; 2015-07-02 05:32 -- Drunk Driving; 
2015-07-02 00:17,Record Updated,Losey, Robert,2015-07-02 00:17 -- Drunk Driving
2015-07-02 03:22,Search,Jordan, Anthony,2014-05-23 01:42 -- Breaking and Entering; 2014-05-23 02:49 -- Intent to Distribute; 
2015-07-02 05:48,Record Deleted,Snow, Gloria,1977-10-19 15:14 -- Money Laundering; 1990-11-18 19:33 -- Assault; 
2015-07-02 10:17,Search,Cook, Timothy,2015-02-15 18:35 -- Vandalism; 
2015-07-02 12:22,Search,Newman, Leona,2015-05-14 01:13 -- Drunk Driving; 2015-05-14 01:51 -- Drunk Driving; 
2015-07-02 18:37,Search,Hughes, Shawn,1996-06-23 12:21 -- Possession; 
2015-07-02 19:41,Search,Haynes, Kenneth,1989-05-10 23:24 -- Shoplifting; 2000-10-26 04:16 -- Arson; 2005-02-15 22:27 -- Breaking and Entering; 2009-03-12 09:42 -- Intent to Distribute; 
2015-07-02 21:33,Search,Bushway, Jacob,2014-02-02 01:17 -- Drunk Driving; 2014-02-02 01:55 -- Vandalism; 
#######,,,,
2015-07-03 00:20,New Entry,Schreiber, Bryan,2015-07-03 00:01 -- Assault; 
2015-07-03 09:54,Search,Perea, Clara,2014-09-13 08:44 -- Grand Theft Auto; 2014-09-13 10:33 -- Theft; 
2015-07-03 12:09,Search,Johnson, Robert,2015-01-05 01:20 -- Breaking and Entering; 
2015-07-03 13:53,Search,Duda, Maria,2014-07-25 21:26 -- Drunk Driving; 
2015-07-03 14:42,Search,Marshall, Flora,No record found.
2015-07-03 15:27,Search,Williams, Jared,No record found.
2015-07-03 15:53,Search,Acevedo, William,1991-12-30 02:08 -- Arson; 1994-03-21 05:04 -- Shoplifting; 1995-02-04 14:34 -- Theft; 2010-09-29 06:14 -- Shoplifting; 
#######,,,,
2015-07-04 11:29,New Entry,Lassiter, Felipe,2015-07-04 05:30 -- Arson; 2015-07-04 08:57 -- Assault; 
2015-07-04 14:07,New Entry,Glenn, Joyce,2015-07-04 06:19 -- Possession; 2015-07-04 09:08 -- Grand Theft Auto; 
2015-07-04 01:42,Search,Manning, Devin,2015-03-02 00:02 -- Vandalism; 2015-03-02 00:19 -- Theft; 2015-03-02 01:24 -- Arson; 
2015-07-04 05:47,Search,Lassiter, Felipe,2015-07-04 05:30 -- Arson; 2015-07-04 08:57 -- Assault; 
2015-07-04 07:09,Search,Wright, Bryan,No record found.
2015-07-04 09:02,Record Updated,Bost, Jeremy,2015-07-04 09:02 -- Intent to Distribute
2015-07-04 13:23,Record Updated,Montanez, Brandon,2015-07-04 13:23 -- Breaking and Entering
2015-07-04 14:45,Search,Simmons, Linda,2014-09-17 10:28 -- Theft; 2014-09-17 12:21 -- Shoplifting; 2014-09-17 22:18 -- Arson; 
2015-07-04 16:37,Record Updated,McNamee, Michael,2015-07-04 16:37 -- Possession
#######,,,,
2015-07-05 04:23,New Entry,Nunez, Migdalia,2015-07-05 00:30 -- Assault; 2015-07-05 02:39 -- Assault; 2015-07-05 03:49 -- Breaking and Entering; 
2015-07-05 16:19,New Entry,Sung, William,2015-07-05 06:31 -- Breaking and Entering; 2015-07-05 09:09 -- Identity Theft; 
2015-07-05 03:48,Search,Mitchell, Jessica,No record found.
2015-07-05 16:26,Record Updated,Lesko, William,2015-07-05 16:26 -- Theft
2015-07-05 21:34,Search,Martin, Bryan,No record found.
#######,,,,
2015-07-06 08:15,New Entry,Redding, Bobbi,2015-07-06 01:19 -- Arson; 2015-07-06 04:22 -- Assault; 2015-07-06 05:37 -- Tax Evasion; 
2015-07-06 19:11,New Entry,Singh, John,2015-07-06 01:01 -- Breaking and Entering; 2015-07-06 08:51 -- Shoplifting; 
2015-07-06 05:33,Search,Crowell, Jeffrey,2015-03-25 05:17 -- Arson; 
2015-07-06 08:57,Search,Medeiros, Larry,No record found.
2015-07-06 18:25,Search,Marble, Steve,No record found.
#######,,,,
2015-07-07 14:21,New Entry,Edinger, Robert,2015-07-07 02:36 -- Theft; 2015-07-07 06:45 -- Shoplifting; 2015-07-07 13:11 -- Grand Theft Auto; 
2015-07-07 14:30,New Entry,Kleinschmidt, Mary,2015-07-07 00:18 -- Possession; 2015-07-07 01:12 -- Vandalism; 2015-07-07 05:00 -- Theft; 
2015-07-07 17:58,New Entry,McMeans, James,2015-07-07 01:06 -- Intent to Distribute; 
2015-07-07 18:14,Search,Leroy, Priscilla,1983-08-04 02:34 -- Theft; 1993-01-21 14:09 -- Grand Theft Auto; 2008-11-20 09:08 -- Shoplifting; 
#######,,,,
2015-07-08 02:14,New Entry,Parker, Mary,2015-07-08 00:05 -- Assault; 2015-07-08 00:25 -- Identity Theft; 2015-07-08 01:01 -- Grand Theft Auto; 
